"","qseqid","species","genus","family","order","class","phylum","kingdom","seq_percID","top_perc","diff","taxonomic_level","taxon"
"333","ASV_0424","Cottus bairdii","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"334","ASV_0424","Cottus beldingii","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"335","ASV_0424","Cottus bendirei","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"336","ASV_0424","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"337","ASV_0424","Cottus confusus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"338","ASV_0424","Cottus gulosus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"339","ASV_0424","Cottus perplexus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"340","ASV_0424","Cottus pitensis","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"341","ASV_0424","Cottus rhotheus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"342","ASV_0427","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"343","ASV_0427","Cottus beldingii","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"344","ASV_0427","Cottus gulosus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"345","ASV_0427","Cottus perplexus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"346","ASV_0434","Cottus aleuticus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"347","ASV_0434","Cottus bairdii","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"348","ASV_0434","Cottus beldingii","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"349","ASV_0434","Cottus bendirei","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"350","ASV_0434","Cottus cognatus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"351","ASV_0434","Cottus confusus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"352","ASV_0434","Cottus gulosus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"353","ASV_0434","Cottus perplexus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"354","ASV_0434","Cottus pitensis","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"355","ASV_0434","Cottus rhotheus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"356","ASV_0452","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"357","ASV_0452","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"358","ASV_0452","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"359","ASV_0456","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"360","ASV_0456","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"361","ASV_0456","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"362","ASV_0464","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"363","ASV_0464","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"364","ASV_0467","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"365","ASV_0467","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"366","ASV_0468","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Oncorhynchus"
"367","ASV_0468","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.817,0.581999999999994,"genus","Oncorhynchus"
"368","ASV_0480","Myoxocephalus quadricornis","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"369","ASV_0480","Myoxocephalus scorpius","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"370","ASV_0480","Myoxocephalus thompsonii","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"371","ASV_0489","Xiphister atropurpureus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Xiphister"
"372","ASV_0489","Xiphister mucosus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Xiphister"
"373","ASV_0491","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"374","ASV_0491","Cottus beldingii","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"375","ASV_0491","Cottus gulosus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"376","ASV_0491","Cottus perplexus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"377","ASV_0493","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"378","ASV_0493","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"379","ASV_0493","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"380","ASV_0499","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"381","ASV_0499","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"382","ASV_0499","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"383","ASV_0499","Oncorhynchus chrysogaster","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"384","ASV_0499","Oncorhynchus clarkii","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"385","ASV_0499","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"386","ASV_0499","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"387","ASV_0499","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"388","ASV_0503","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"389","ASV_0503","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"390","ASV_0504","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Oncorhynchus"
"391","ASV_0504","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Oncorhynchus"
"392","ASV_0507","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"393","ASV_0507","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"394","ASV_0507","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"395","ASV_0508","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"396","ASV_0508","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"397","ASV_0508","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"398","ASV_0509","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"399","ASV_0509","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"400","ASV_0515","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"401","ASV_0515","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"402","ASV_0515","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"403","ASV_0522","Hexagrammos lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"404","ASV_0522","Hexagrammos octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"405","ASV_0522","Hexagrammos stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,99.412,0,"genus","Hexagrammos"
"406","ASV_0527","Xiphister atropurpureus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Xiphister"
"407","ASV_0527","Xiphister mucosus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Xiphister"
"408","ASV_0530","Salvelinus alpinus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Salvelinus"
"409","ASV_0530","Salvelinus malma","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Salvelinus"
"410","ASV_0530","Salvelinus confluentus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Salvelinus"
"411","ASV_0530","Salvelinus namaycush","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Salvelinus"
"412","ASV_0547","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"413","ASV_0547","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"414","ASV_0555","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"415","ASV_0555","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"416","ASV_0582","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"417","ASV_0582","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"418","ASV_0585","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.235,0,"genus","Oncorhynchus"
"419","ASV_0585","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.235,0.0100000000000051,"genus","Oncorhynchus"
"420","ASV_0587","Xiphister atropurpureus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Xiphister"
"421","ASV_0587","Xiphister mucosus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Xiphister"
"422","ASV_0589","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"423","ASV_0589","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"424","ASV_0598","Sebastes caurinus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,98.81,0,"genus","Sebastes 1"
"425","ASV_0598","Sebastes maliger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,98.81,0,"genus","Sebastes 1"
"426","ASV_0598","Sebastes auriculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,98.81,0.596000000000004,"genus","Sebastes 1"
"427","ASV_0598","Sebastes rastrelliger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.214,98.81,0.596000000000004,"genus","Sebastes 1"
"428","ASV_0609","Myoxocephalus jaok","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"429","ASV_0609","Myoxocephalus polyacanthocephalus","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"430","ASV_0609","Myoxocephalus stelleri","Myoxocephalus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Myoxocephalus"
"431","ASV_0612","Micropterus dolomieu","Micropterus","Centrarchidae","Centrarchiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Micropterus"
"432","ASV_0612","Micropterus punctulatus","Micropterus","Centrarchidae","Centrarchiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Micropterus"
"433","ASV_0612","Micropterus treculii","Micropterus","Centrarchidae","Centrarchiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"genus","Micropterus"
"434","ASV_0618","Cottus asper","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"435","ASV_0618","Cottus beldingii","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"436","ASV_0618","Cottus gulosus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"437","ASV_0618","Cottus perplexus","Cottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Cottus"
"438","ASV_0620","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"439","ASV_0620","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,98.824,0.007000000000005,"genus","Oncorhynchus"
"440","ASV_0620","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.824,0.599000000000004,"genus","Oncorhynchus"
"441","ASV_0620","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.824,0.599000000000004,"genus","Oncorhynchus"
"442","ASV_0625","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"443","ASV_0625","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"444","ASV_0627","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"445","ASV_0627","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Anoplarchus"
"446","ASV_0629","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Oncorhynchus"
"447","ASV_0629","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.817,0.581999999999994,"genus","Oncorhynchus"
"448","ASV_0629","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Oncorhynchus"
"449","ASV_0644","Anoplarchus insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"450","ASV_0644","Anoplarchus purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Anoplarchus"
"451","ASV_0735","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"452","ASV_0735","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,98.824,0.007000000000005,"genus","Oncorhynchus"
"453","ASV_0735","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"454","ASV_0735","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.824,0.599000000000004,"genus","Oncorhynchus"
"455","ASV_0742","Micropterus punctulatus","Micropterus","Centrarchidae","Centrarchiformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Micropterus"
"456","ASV_0742","Micropterus salmoides","Micropterus","Centrarchidae","Centrarchiformes","Actinopteri","Chordata","Eukaryota",98.817,98.817,0,"genus","Micropterus"
"457","ASV_0742","Micropterus floridanus","Micropterus","Centrarchidae","Centrarchiformes","Actinopteri","Chordata","Eukaryota",98.225,98.817,0.591999999999999,"genus","Micropterus"
"458","ASV_0751","Micropterus punctulatus","Micropterus","Centrarchidae","Centrarchiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Micropterus"
"459","ASV_0751","Micropterus salmoides","Micropterus","Centrarchidae","Centrarchiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Micropterus"
"460","ASV_0752","Micropterus punctulatus","Micropterus","Centrarchidae","Centrarchiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Micropterus"
"461","ASV_0752","Micropterus salmoides","Micropterus","Centrarchidae","Centrarchiformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"genus","Micropterus"
"462","ASV_0810","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"463","ASV_0810","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"464","ASV_0810","Oncorhynchus chrysogaster","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"465","ASV_0810","Oncorhynchus clarkii","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"466","ASV_0810","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"467","ASV_0810","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"468","ASV_0826","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"469","ASV_0826","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,98.824,0.007000000000005,"genus","Oncorhynchus"
"470","ASV_0826","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.824,0.599000000000004,"genus","Oncorhynchus"
"471","ASV_0826","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.824,0.599000000000004,"genus","Oncorhynchus"
"472","ASV_0865","Oncorhynchus tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.824,98.824,0,"genus","Oncorhynchus"
"473","ASV_0865","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.817,98.824,0.007000000000005,"genus","Oncorhynchus"
"474","ASV_0865","Oncorhynchus clarkii","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"475","ASV_0865","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.235,98.824,0.588999999999999,"genus","Oncorhynchus"
"476","ASV_0865","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.824,0.599000000000004,"genus","Oncorhynchus"
"477","ASV_0865","Oncorhynchus mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",98.225,98.824,0.599000000000004,"genus","Oncorhynchus"
"478","ASV_0002","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Clupea pallasii"
"479","ASV_0003","Gasterosteus aculeatus","Gasterosteus","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Gasterosteus aculeatus"
"480","ASV_0004","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Ammodytes personatus"
"481","ASV_0005","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Oncorhynchus gorbuscha"
"482","ASV_0006","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Pholis laeta"
"483","ASV_0008","Lumpenus sagitta","Lumpenus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Lumpenus sagitta"
"484","ASV_0009","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Oncorhynchus kisutch"
"485","ASV_0010","Leptocottus armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Leptocottus armatus"
"486","ASV_0011","Syngnathus leptorhynchus","Syngnathus","Syngnathidae","Syngnathiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Syngnathus leptorhynchus"
"487","ASV_0013","Citharichthys stigmaeus","Citharichthys","Cyclopsettidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Citharichthys stigmaeus"
"488","ASV_0017","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Oncorhynchus keta"
"489","ASV_0026","Citharichthys stigmaeus","Citharichthys","Cyclopsettidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Citharichthys stigmaeus"
"490","ASV_0030","Artedius lateralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Artedius lateralis"
"491","ASV_0031","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"492","ASV_0033","Blepsias cirrhosus","Blepsias","Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,100,0,"species","Blepsias cirrhosus"
"493","ASV_0039","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,99.419,0,"species","Clupea pallasii"
"494","ASV_0040","Gasterosteus aculeatus","Gasterosteus","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,99.408,0,"species","Gasterosteus aculeatus"
